사전공시,DISCLOSURE BEFORE THE FACT,DBTF,,,,4,1,0
상관관계,MUTUAL RELATION,MTLRLT,,,,4,1,0
상시감시,ORDINARY AUDIT,ODADT,,,,4,1,0
상품분류,PRODUCT CLASSIFICATION,PDCLSS,,,,4,1,0
상품선물,COMMODITY FUTURES,CMFUT,,,,4,1,0
상품유형,PRODUCT PATTERN,PDPTN,,,,4,1,0
생년월일,THE DATE OF BIRTH,DOB,,,,4,1,0
서울은행,SEOUL BANK,SLBNK,,,,4,1,0
선물대용,FUTURES SUBSTITUTION,FTSUBT,,,,4,1,0
선물옵션,FUTURES AND OPTION,FNO,,,,4,1,0
설정단위,CREATION UNIT,CU,,,,4,1,0
세부유형,DETAILS PATTERN,DTPTN,,,,4,1,0
소액시장,SMALL SUM MARKET,SSMK,,,,4,1,0
소액채권,SMALL MONEY BOND,SMBND,,,,4,1,0
손해배상,COMPENSATION FOR DAMAGES,CFD,,,,4,1,0
수기전표,MEMORANDOM SLIP,MEMOSP,,,,4,1,0
수도요금,WATER FEE,WT_FAMT,,,,4,1,0
수요예측,DEMAND FORECAST ,DFC,,,,4,1,0
수익증권,BENEFICIARY CERTFICATE,BNCERT,,,,4,1,0
수탁회사,TRUSTEE COMPANY,TRSTCO,,,,4,1,0
스톡옵션,STOCK OPTION,STOPT,,,,4,1,0
스프레드,SPREAD,SPRD,,,,4,1,0
시장거래,MARKET TRADE,MKTTD,,,,4,1,0
시장정보,MARKET INFORMATION,MKTINFO,,,,4,1,0
시장조성,MARKET MAKING,MKTMK,,,,4,1,0
신용거래,MARGIN TRANSACTION,MGNTRN,,,,4,1,0
신용정보,CREDIT INFORMATION,CTINFO,,,,4,1,0
신용한도,CREDIT LIMITATION,CTLMT,,,,4,1,0
신한은행,SHINHAN BANK,SHBNK,신한,,,4,1,0
실적평가,PERFORMANCE EVALUATION,PFEVAL,,,,4,1,0
실질주주,BENEFICIAL OWNER,BENOWN,,,,4,1,0
어음수표,BILL AND CHECK,BNC,,,,4,1,0
엄브렐러,UMBRELLA,UMB,,,,4,1,0
여백라인,BLANK,BLK,,,,4,1,0
역외펀드,OFFSHOREFUND,OFSFND,,,,4,1,0
영리법인,PROFIT-MAKING CORPORATION,PRF_COPT,계좌요청(2006.8.28),,,4,1,0
영업실적,BUSINESS SHOWINGS,BIZSHW,,,,4,1,0
영업자금,BUSINESS MONEY,BIZMNY,,,,4,1,0
예산전용,BURGET  DIVERSION,BGDVS,,,,4,1,0
예탁담보,DEPOSITING PREDGE,DPSPDG,,,,4,1,0
예탁자산,DEPOSIT ASSET,DPSAST,,,,4,1,0
예탁증서,DEPOSITARY RECEIPT,DR,,,,4,1,0
외화계정,FOREIGN CURRENCY ACCOUNT,FCACC,,,,4,1,0
외화증권,FOREIGN CURRENCY STOCK,FCSTCK,,,,4,1,0
외환은행,KOREA EXCHANGE BANK,KEBNK,외환은행,,,4,1,0
우리사주,EMPLOYEE STOCK OWNERSHIP,ESO,"(2006.10.16, 권리)",,,4,1,0
우리은행,WOORI BANK,WRBK,,,,4,1,0
우선순위,PRIORITY,PRI,,,,4,1,0
우회상장,BACKDOOR LISTING,BDORLST,"이미 상장돼있는 기업을 인수해 합병함으로써 상장효과를 얻는것(2006.11.24, 공통)",,,4,1,0
원천징수,WITHHOLDING,WTHLD,"특정 소득에 대하여, 이를 지급하는 사람이 소정의 소득 세액을 공제 징수하여 국고에 납입함",,,4,1,0
위약금액,A PENAL SUM ,PNSUM,,,,4,1,0
위탁매매,BROKERAGE,BRKG,,,,4,1,0
위탁약정,CONSIGN CONTRACT,CGCTR,,,,4,1,0
위험관리,RISK MANAGEMENT,RKMGT,,,,4,1,0
유가잔고,SECURITIES BALANCE,SECBAL,,,,4,1,0
유가증권,SECURITIES,SEC,증권과 동의어,,,4,1,0
융통어음,KITE,KITE,,,,4,1,0
은행이체,MONEY TRANSFER VIA BANK,BNK_TRSF,은행과의 자금이체,,,4,1,0
의무보유,REQUIRED HOLDING ,REQHLD,,,,4,1,0
의사결정,DECISION MAKING,DCNMKG,논의의 결론을 정함(SFA. 2006.4.28),,,4,1,0
이동평균,MOVING AVERAGE,MVAVR,,,,4,1,0
이자미납,INTEREST DELINQUENT,INTDLT,,,,4,1,0
이체입금,IN TRANSFER VIA BANK,IN_TRSF,제휴은행에서 이체입금,,,4,1,0
이체출금,OUT TRANSFER VIA BANK,OUT_TRSF,제휴은행으로 이체출금,,,4,1,0
이항분포,BINOMIAL DISTRIBUTION,BIDSTR,,,,4,1,0
익스포져,EXPOSURE,EXP,노출,,,4,1,0
인센티브,INCENTIVE,INCNT,,,,4,1,0
인정과세,PRESUMED TAXATION,PSTXN,,,,4,1,0
일괄대체,BUNDLE BOOK KEEPING,BBKPG,,,,4,1,0
일괄수기,BUNDLE MEMORANDOM,BNMEMO,,,,4,1,0
일련번호,SEQUENCE NUMBER,SEQNO,회차와 동의어,,,4,1,0
일부변제,A PART OF REPAYMENT,PTREPAY,일부분 변제,,,4,1,0
자기매매,DEALER,DLR,,,,4,1,0
자기주식,TREASURY STOCK,TRSRSTK,,,,4,1,0
자동대체,AUTOMETIC BOOK KEEPING,ABKP,,,,4,1,0
자동분개,AUTOMETIC JOURNALIZING,AUTJRN,,,,4,1,0
자동이체,AUTOMETIC MONEY TRANSFER,AMTR,,,,4,1,0
자산운용,ASSET MANAGEMENT,ASTMGT,,,,4,1,0
자전거래,CROSS TRADING,XTRD,,,,4,1,0
장외거래,OVER-THE-COUNTER TRANSACTION,OTCTN,,,,4,1,0
재무제표,FINANCIAL STATEMENT,FNSTNT,,,,4,1,0
전문번호,TELEGRAM NUMBER,TGNO,,,,4,1,0
전산운용,COMPUTER OPERATION,COMOP,,,,4,1,0
전산장비,COMPUTER EQUIP,COMEQP,,,,4,1,0
전송매체,FORWARDING MEDIA,FWRDMDA,,,,4,1,0
전자금융,ELECTRONIC FINANCE,ELECFN,,,,4,1,0
전자서명,DIGITAL SIGNATURE,DIGISIG,,,,4,1,0
전환사채,CONVERTIBLE BOND,CB,,,,4,1,0
전환펀드,TURNOVER FUND,TNVFND,,,,4,1,0
정리매매,ARRANGEMENT TRADE,ARNGTD,,,,4,1,0
정정취소,MODIFY OR CANCEL,MRC,정정 또는 취소,,,4,1,0
정형복합,STANDARD COMBINATION,STDCBN,,,,4,1,0
제3시장,OVER THE COUNTER BULLITIN BOARD,OTCBB,,,,4,1,0
제일은행,FIRST BANK,FRTBK,,,,4,1,0
제휴카드,COOPERATION CARD,CPCRD,,,,4,1,0
조건약정,CONDITIONALLY CONTRACT,CNYCRT,,,,4,1,0
조기경보,EARLY WARNING,ERWRN,,,,4,1,0
조세협약,TAX CONVENTION,TAXCVT,,,,4,1,0
조흥은행,CHO HOUNG BANK,CHBNK,,,,4,1,0
종료동시,END SIMULTANEOUS,ESMTN,,,,4,1,0
종목정보,ISSUES INFORMATION,ISIFO,,,,4,1,0
종합계좌,INTEGRATE ACCOUNT,INTACC,,,,4,1,0
종합과세,TAXATION ON TOTAL INCOME,TXONT,,,,4,1,0
종합매매,SYNTHESIS TRADE,SYNTRD,,,,4,1,0
주문전달,OREDR TRANSFER,OTRSF,,,,4,1,0
주문체결,OREDR EXECUTION,ORDXCT,,,,4,1,0
주변장치,PERIPHERAL DEVICE,PPDV,,,,4,1,0
주식옵션,EQUITY OPTION,EQO,,,,4,1,0
주의사항,SUGGESTION,SGT,,,,4,1,0
주주총회,SHAREHOLDER'S MEETING,SHLDMT,"주주에 의하여 구성되는 의사결정기관(2007.05.08,계좌관리)",,,4,1,0
주택은행,HOUSE BANK,HSBK,,,,4,1,0
즉시결제,REAL-TIME SETTLEMENT,RTSETL,,,,4,1,0
증가금액,INCREASE AMOUNT,INCAMT,,,,4,1,0
증거금액,MARGIN,MGN,,,,4,1,0
증거금율,MARGIN RATE,MGNRT,,,,4,1,0
증거수량,MARGIN QUANTITY,MGNQTY,,,,4,1,0
지급제한,GIVE RESTRICT,GVRST,,,,4,1,0
지급조서,INFORMATION RETURN,INFORTN,"일정한 소득,수입금액을 지급받는 자의 소득,수입금액의 종류와 금액, 지급시기 등을 기재한 과세자료",,,4,1,0
지수옵션,INDEX OPTION,IDO,(2006.06.30. 이석주대리 요청),,,4,1,0
지수차익,INDEX MAGINAL PROFIT,IMPT,,,,4,1,0
지역번호,REGION NUMBER,RGNO,전화지역번호에서 사용,,,4,1,0
차익거래,ARBITRAGE TRADING,ABTG_TRD,,,,4,1,0
착오매매,MISS TRADE,MISTD,,,,4,1,0
채권매매,BOND TRADE,BNDTD,,,,4,1,0
첨가소화,ADDITION ABSORPTION,ADABPN,,,,4,1,0
최근월물,FIRST MONTH ,FSTMM,,,,4,1,0
추가경정,SUPPLEMENTARY BUDGET,SMBGT,,,,4,1,0
추심대전,Collection Ind_pre,COLLT_IND_PRE,,,,4,1,0
추정손실,PRESUMED LOSS,PRLOSS,,,,4,1,0
추천종목,RECOMMAND ISSUES,RCMISU,,,,4,1,0
출납번호,DEPOSIT & WITHDRAWAL NUMBER,INOUNO,,,,4,1,0
커버드콜,COVERED CALL,CC,,,,4,1,0
타사대체,OTHER COMPANY BOOK KEEPING,OTHBKP,,,,4,1,0
타임아웃,TIMEOUT,TIMEOUT,"정해진 시간동안 아무런 반응이 없는 경우(2006.07.03,IF)",,,4,1,0
타행이체,MONEY TRANSFER TO OTHER BANK,OBK_TRSF,제휴은행을 통하여 제휴하지 않은 은행과의 이체,,,4,1,0
템플리트,TEMPLATE,TPLT,,,,4,1,0
통신매체,COMMUNICATION MEDIA,COMMDA,,,,4,1,0
투신상품,INVESTMENT TRUSTS PRODUCT,IVTPT,,,,4,1,0
투신이체,MONEY TRANSFER VIA INVESTMENT TRUSTS COMPANY,INV_TRSF,투신사와의 자금이체,,,4,1,0
투신펀드,INVESTMENT TRUSTS FUND,IVSTFND,자산운용의 펀드와 투자신탁의 펀드를 구분하기 위한 용도로 투자신탁의 펀드를 의미함,,,4,1,0
투자대상,INVESTMENT OBJECT,INVOJT,,,,4,1,0
투자목적,PURPOSE OF THE INVESTMENT,POI,투자의 목적,,,4,1,0
투자신탁,INVESTMENT TRUSTS,IVTRST,,,,4,1,0
투자유의,INVESTMENT CAREFUL,INVCRL,,,,4,1,0
트랜잭션,TRANSACTION,TRNS,처리와 동일,,,4,1,0
트레이더,TRADER,TRDR,,,,4,1,0
트레이딩,TRADING,TRDNG,,,,4,1,0
특수관계,SPECIAL RELATION,SPREL,,,,4,1,0
파라미터,PARAMETER   ,PRMTR,OM 전문 용어,,,4,1,0
펀드매매,FUND TRADE,FNDTD,,,,4,1,0
페이지수,PAGE QUANTITY,PAGE_QTY,,,,4,1,0
폐기확인,DESTROY CONFIRMATION,DSTCNF,,,,4,1,0
표면이율,COUPON RATE,CPNRAT,,,,4,1,0
풋백옵션,PUT BACK OPTION,PTBOP,,,,4,1,0
프로그램,PROGRAM,PRGM,,,,4,1,0
프로세스,PROCESS,PROC,,,,4,1,0
프로시저,PROCEDURE,PRCD,,,,4,1,0
프리미엄,PREMIUM,PREM,,,,4,1,0
프리보드,FREE BOARD,FRBRD,OTCBB 새이름,,,4,1,0
피보험자,THE INSURED,TINSRD,,,,4,1,0
하나은행,HANA BANK,HANABNK,,,,4,1,0
한국은행,BANK OF KOREA,BOK,,,,4,1,0
한미은행,KORAM BANK,KMBNK,,,,4,1,0
한빛은행,HANBIT BANK,HBTBNK,,,,4,1,0
해외펀드,ABROAD FUND,ABDFND,,,,4,1,0
허수주문,TRICK ORDER,TRKORD,,,,4,1,0
현금미수,MONEY RECEIVAL,MNYRCL,,,,4,1,0
현금흐름,CASH FLOW,CF,,,,4,1,0
현재가치,NET VALUE,NEVLE_AMT,,,,4,1,0
호실번호,ROOM NUMBER,RMNO,,,,4,1,0
홈페이지,HOME PAGE,HOMEPG,,,,4,1,0
10월,OCTOBER,OCT,,,,3,1,0
11월,NOVEMBER,NOV,,,,3,1,0
12월,DECEMBER,DEC,,,,3,1,0
1분기,THE FIRST QUARTER,QTR1,,,,3,1,0
2분기,THE SECOND QUARTER,QTR2,,,,3,1,0
3분기,THE THIRD QUARTER,QTR3,,,,3,1,0
3일간,3DAYS,3DAYS,,,,3,1,0
4분기,THE FOURTH QUARTER,QTR4,,,,3,1,0
5일간,5DAYS,5DAYS,,,,3,1,0
가란트,GARANTE,GRT,시티은행 금융상품명,,,3,1,0
가스총,GAS GUN,GSGUN,,,,3,1,0
가입자,SUBSCRIBER,SBSR,,,,3,1,0
가중치,WEIGHTED VALUE,WGHTVAL,,,,3,1,0
개발자,DEVELOPER,DVLPR,"(2006.07.04,시스템 등록)",,,3,1,0
개월수,MONTHS,MTHS,,,,3,1,0
갱신 ,UPDATE,UPDT,,,,3,1,0
거래량,TRADE VOLUME,TRDVOL,,,,3,1,0
거래세,TRADE TAX,TRTAX,,,,3,1,0
거래원,BROKER,BRK,"중개인과 동의어, 시장에서 매매거래를 할 수 있는 자격을 가진 회원",,,3,1,0
거래처,CUSTOMER,CUST,,,,3,1,0
검증명,VERIFICATIN NAME,VRF_NM,,,,3,1,0
결의서,RESOLUTION,RSLN,,,,3,1,0
결의일,RESOLUTION DATE,RSLN_DT,,,,3,1,0
계산서,ACCOUNT STATEMENT,ACCSTN,,,,3,1,0
계좌수,ACCOUNT QUANTITY,ACNT_QTY,,,,3,1,0
고객군,CUSTOMER SEGMENTATION,CUSTSEG,"고객의 분류단위(SFA에서 사용, 고객그룹과의 의미가 틀림.2006.4.28)",,,3,1,0
고소인,APPELLANT,APLNT,,,,3,1,0
고정비,FIXED COST,FXDCST,,,,3,1,0
공과금,PUBLIC TAX,PUBTAX,,,,3,1,0
공매도,SHORT SELL,STSL,,,,3,1,0
공모주,PUBLIC OFFERED STOCK,POFD_STK,,,,3,1,0
과부족,OVER AND SHORT,OVNSH,,,,3,1,0
과징금,FINE FOR DEFAULT,FFD,,,,3,1,0
과태료,PENALTY,PNLT,,,,3,1,0
교환소,EXCHANGE HOUSE,XHS,,,,3,1,0
국공채,PUBLIC BOND ,PBND,,,,3,1,0
국내외,INTERNATIONAL AND DOMESTIC,IAD,,,,3,1,0
국번호,EXCHANGE NUMBER,EXNO,전화국번호에서 사용,,,3,1,0
국세청,NATIONAL TAX SERVICE ,NTS,,,,3,1,0
권리락,EX RIGHTS,EXRGT,,,,3,1,0
권리주,RIGHTS SHARES,RGTSHR,신주 교부전의 주식인수인이 가지고 있는 권리,,,3,1,0
권유자,CANVASSER,CNVSR,,,,3,1,0
그래프,GRAPH,GRAPH,,,,3,1,0
근로자,LABORER,LABR,,,,3,1,0
근월물,NEARBY MONTH ,NBYM,,,,3,1,0
글로벌,GLOBAL,GLBL,,,,3,1,0
금요일,FRIDAY,FRI,,,,3,1,0
금융채,FINANCIAL BOND,FNBND,,,,3,1,0
기념일,ANNIVERSARY,ANIV_DT,기념일,,,3,1,0
기본급,BASIC SALARY,BSCSLY,임금의 기본이되는 급료,,,3,1,0
기안자,DRAFTER,DRFTR,,,,3,1,0
기준가,BASE PRICE,BSPRC,,,,3,1,0
기호품,FAVORATE PRODUCT,FVTPDT,"선호하는 물품(SFA,2006.4.28)",,,3,1,0
내가격,IN THE MONEY,ITM,선물옵션 가격종류,,,3,1,0
내국인,A NATIVE,NTIV,외국인의 반대어(2006. 8.17),,,3,1,0
내규상,BY PRIVATE RULES,BYPVR,내규에 의해서.. 내규에 준하여,,,3,1,0
농특세,SPECIAL TAX FOR FARMING AND FISHING ,FSTAX,,,,3,1,0
단수주,ODD LOT,ODDLOT,1주 미만의 계산상으로만 존재하는 주식,,,3,1,0
대리인,AGENT,AGNT,,,,3,1,0
대분류,LARGE CLASSIFICATION,LGCLSS,,,,3,1,0
대업종,LARGE TYPES OF INDUSTRY,LG_INDTP,,,,3,1,0
대여자,LENDER,LNDR,,,,3,1,0
대조군,CONTROL GROUP,CNTLGRP,SFA. 캠페인결과 도출여부를 판단하기 위한,,,3,1,0
대지급,SUBSTITUTE GIVE,SBGIV,,,,3,1,0
대차자,STOCK BORROWER,SBRWR,,,,3,1,0
대형주,LARGE CAPITAL STOCK ,LCSTK,,,,3,1,0
데이터,DATA,DATA,,,,3,1,0
델파이,DELPHI,DELPI,,,,3,1,0
도메인,DOMAIN,DOMN,"이름을 정의할수 있는 공간(영역, 요소)",,,3,1,0
동이상,ABOVE THE DONG,ABDNG,주소구성의 동이상 행정구역,,,3,1,0
동이하,BELOW THE DONG,BLWDNG,주소구성의 동이하 행정구역,,,3,1,0
동일인,SAME PERSON,SMPSN,동일한 사람,,,3,1,0
되출금,LOOPBACK MONEY OUT,LB_MNYOUT,입금한 금액중 일부를 다시 출금함,,,3,1,0
등가격,AT THE MONEY,ATM,선물옵션 가격종류,,,3,1,0
디버그,DEBUG,DEBUG,프로그램 오류추적,,,3,1,0
디폴트,DEFAULT,DFLT,초기값 설정(전산),,,3,1,0
랩계좌,WRAP ACCOUNT,WRAP,랩어카운트,,,3,1,0
레코드,RECORD,REC,,,,3,1,0
로그인,LOGIN,LOGIN,,,,3,1,0
로이터,REUTERS,RTS,영국의 통신사,,,3,1,0
롤오버,ROLL OVER,RLOVR,금융상품이 최초계약 때와 같은 조건으로 자동연장되는 것,,,3,1,0
리더기,REWRITER,RWRT,,,,3,1,0
리서치,RESEARCH,RSCH,조사와 동의어,,,3,1,0
리턴값,RETURN VALUE,RTRVAL,,,,3,1,0
리테일,RETAIL,RTL,소매(2007.01.11 금융상품),,,3,1,0
마스터,MASTER,MAST,,,,3,1,0
마케팅,MARKETING,MKTG,,,,3,1,0
만기일,DUE DATE,DUE_DT,,,,3,1,0
매뉴얼,MANUAL,MAN,"안내서, 입문서(2006.12.27, 지점지원)",,,3,1,0
매니저,MANAGER,MGR,책임자와 동의어,,,3,1,0
매매일,BUY AND SELL DATE,BNS_DT,,,,3,1,0
머리말,,,,,,3,1,0
메모리,MEMORY,MEM,"기억장치, 기억 용량",,,3,1,0
메시지,MESSAGE,MSG,,,,3,1,0
모니터,MONITOR,MNTR,,,,3,1,0
모바일,MOBILE,MOBIL,"이동 통신 매체(SFA,2006.4.28)",,,3,1,0
목요일,THURSDAY,THU,,,,3,1,0
목적지,DESTNATION,DEST,,,,3,1,0
무기명,UNINSCRIBE,N_INSCR,,,,3,1,0
미결제,UN-SETTLEMENT,UNSTT,,,,3,1,0
미상각,UN-DEPRECIATION,UNDPR,,,,3,1,0
미성년,NONAGE,NAGE,,,,3,1,0
미체결,UN-EXECUTION,UNERC,,,,3,1,0
미행사,NON EXERCISE,NEXRC,,,,3,1,0
민원인,CIVIL AFFAIRS PERSON,CAFPRSN,,,,3,1,0
바스켓,BASKET ,BSK,,,,3,1,0
발생일,OCCUR DATE,OCR_DT,,,,3,1,0
발행사,FLOTATION COMPANY,FLTCO,"발행기관,발행회사",,,3,1,0
배당락,EX-DIVIDENDS ,EXDVD,,,,3,1,0
배우자,SPOUSE,SPUS,부부로서 짝이되는 상대자,,,3,1,0
법률 ,LAW ,LAW,모든법을 통틀어 일컫는 말,,,3,1,0
변동성,VOLATILITY ,VLAT,,,,3,1,0
변동일,FLUCTUATION DATE,FLCT_DT,,,,3,1,0
변호사,LOWYER,LWYR,,,,3,1,0
보고서,REPORT,RPT,,,,3,1,0
보증금,REQUIREMENT AMOUNT,REQAMT,,,,3,1,0
보증인,GUARANTOR,GRTR,,,,3,1,0
보통주,ORDINARY SHARES,ODSHR,,,,3,1,0
복호화,DECRYTION,DECRP,"(2006.07.19, 계좌요청)",,,3,1,0
본주문,REAL ORDER,RLORD,예비주문에 대한 실주문,,,3,1,0
본지점,HEAD AND BRANCH,HDNBR,,,,3,1,0
볼록성,CONVEXITY,CVEX,듀레이션 단가계산식의 2차 미분값,,,3,1,0
봉사료,SACRIFICE FEE,SCRFEE,,,,3,1,0
부가세,ADDED TAX,ADDTAX,,,,3,1,0
부기명,ALIAS,ALIAS,,,,3,1,0
부녀자,WOMAN,WMAN,"부녀, 여성을 뜻함",,,3,1,0
부동산,ESTATE,ESTT,,,,3,1,0
부재자,ABSENTEE,ABSNT,그자리에 없는 사람,,,3,1,0
분배락,EX-DISTRIBUTION,EXDSTB,,,,3,1,0
불공정,INJUSTICE,INJST,,,,3,1,0
불성실,UNFAITHFUL,UNFTH,,,,3,1,0
비배분,NON-ALLOCATION,NALCT,,,,3,1,0
비상근,PART-TIME SERVICE,PTSRVC,,,,3,1,0
비적격,DISQUALIFICATION,DSQLF,,,,3,1,0
비전산,NON-COMPUTER,NCOM,,,,3,1,0
비정형,NON-FIXED FORM,N_FIXFM,,,,3,1,0
사용량,USED AMOUNT ,UAMT,,,,3,1,0
사용자,USER,USER,,,,3,1,0
사이버,CYBER,CYB,,,,3,1,0
사절원,REFUSAL,RFSL,거부신청서,,,3,1,0
사채권,DEBENTURE STOCK,DSTK,,,,3,1,0
상대방,OTHER PARTY,OTHPRTY,,,,3,1,0
상반기,THE FIRST HALF OF THE YEAR,FSHLF,,,,3,1,0
상속인,SUCCESSOR,SCSOR,,,,3,1,0
상품간,BETWEEN PRODUCTS,BWPDT,,,,3,1,0
상환율,REFUND RATE,RFUND_RT,,,,3,1,0
생계형,LIVELIHOOD FORM,LHFRM,,,,3,1,0
생산성,PRODUCTIVITY,PRDTY,,,,3,1,0
서비스,SERVICE,SVC,,,,3,1,0
선물환,FORWARD EXCHANGE,FWEXCH,,,,3,1,0
선배정,PREFER ASSINGNMENT,PFASGN,,,,3,1,0
선후급,PRE OR POST(AFTER) GIVE,PRAGV,,,,3,1,0
성과급,PIECE RATE,PCRT,,,,3,1,0
성립가,CONCLUSION PRICE,CNSPRC,,,,3,1,0
성장주,A GROWTH STOCK,GRWSTK,발전가능성이 높고 이익이 많이 나서 주가가 많이 오를것이라고 예상하는 큰기업의 주식,,,3,1,0
세무서,TAX OFFICE,TXOFC,,,,3,1,0
세분화,SEGMENTATION,SEGMT,"분석 범주(자산,수익기여,거래패턴 등)에서 유사한 특성을 보이는 고객층으로 구획을 나누는 것(SFA, 2006.4.28)",,,3,1,0
센터컷,CENTER CUT,CNTRCUT,,,,3,1,0
소득세,INCOME TAX,ICTAX,,,,3,1,0
소분류,SMALL CLASSIFICATION,SMCLSS,,,,3,1,0
소수점,DECIMAL POINT,DPNT,,,,3,1,0
소업종,SMALL TYPES OF INDUSTRY,SM_INDTP,,,,3,1,0
소재지,LOCATION,LOC,,,,3,1,0
소형주,SMALL CAPITAL STOCK ,SCSTK,,,,3,1,0
손절매,LOSSCUT,LSCUT,,,,3,1,0
송금일,SEND MONEY DATE,SNDMNY_DT,,,,3,1,0
송수신,SEND AND RECEIVE,SNDRCV,송신과 수신,,,3,1,0
수수료,COMMISSION,CMSN_AMT,,,,3,1,0
수요일,WENDSDAY,WED,,,,3,1,0
수익률,EARNINGS RATE,ERNRAT,,,,3,1,0
수익자,BENEFICIARY ,BNFTR,위탁회사와 수탁회사간에 체결한 투자신탁계약에 의해 발행한 수익증권을 보유하는 자,,,3,1,0
수취인,RECEIVER,RCVR,,,,3,1,0
스캐너,SCANNER,SCAN,,,,3,1,0
스케일,SCALE,SCAL,오라클 Number타입에서의 반올림 자리수 표현,,,3,1,0
스케줄,SCHEDULE,SCHD,,,,3,1,0
스크롤,SCROLL,SCRL,,,,3,1,0
스트링,STRING,STR,,,,3,1,0
승인자,APPROVER,APRVR,,,,3,1,0
시간대,TIME ZONE,TIMEZ,,,,3,1,0
시간외,OVER TIME,OVTM,,,,3,1,0
시리즈,SERIES,SRS,,,,3,1,0
시산표,TRIAL CALCULATION,TCAL,,,,3,1,0
시스템,SYSTEM,SYS,,,,3,1,0
시장가,MARKET PRICE,MPRC,시가와 동의어,,,3,1,0
시종가,OPEN PRICE OR CLOSE PRICE,ORC_PRC,시가와 종가,,,3,1,0
시초가,OPENING PRICE,OPRC,,,,3,1,0
식별명,DISTINGUISHED NAME,DNM,인증서를 구분하는 이름,,,3,1,0
식별자,IDENTIFICATION CODE,ID,,,,3,1,0
실권주,FORFEIT SHARES,FRFSHR,,,,3,1,0
실시간,REAL TIME,RTM,,,,3,1,0
아이템,ITEM,ITEM,,,,3,1,0
안내문,INVITATION,INVT,,,,3,1,0
암호화,ENCRYPTION,ENCRP,,,,3,1,0
애플릿,APPLET,APLET,"특정 작업을 위한 소단위 프로그램(2006.11.01, BCM) ",,,3,1,0
액면가,PARVALUE,PARPRC,,,,3,1,0
양방향,INTERACTIVE COMMUNICATION,TWAYCOMU,,,,3,1,0
업로드,UPLOAD,UPLD,올려주기,,,3,1,0
여과기,FILTER,FLTR,,,,3,1,0
연기금,PENSIONFUND,PNFND,"수립된계획에 따라서 가입자의 퇴직,사망,질병등 사고가 발생하였을때에 급여를 제공하는 계약형 제도(2007,03,16, 금융상품)",,,3,1,0
연산자,OPERATOR,OPTR,"+,-,*,/",,,3,1,0
연체료,OVERDUE PENALTY,ODPNT,,,,3,1,0
영세율,ZERO TAX RATE,ZTR,,,,3,1,0
영수증,RECEIPT,RCPT,,,,3,1,0
영업점,SALES BRANCH,SLSBRN,본사부서와 구별하여 막연히 영업점을 지칭 함,,,3,1,0
영향력,INFLUENCE,INFN,,,,3,1,0
예수금,DEPOSIT,DPS,예금과 동의어,,,3,1,0
예탁금,DEPOSIT AMOUNT,DPSAMT,,,,3,1,0
오피스,OFFICE   ,OFC,,,,3,1,0
온라인,ONLINE,ONLINE,,,,3,1,0
외가격,OUT THE MONEY,OTM,선물옵션 가격종류,,,3,1,0
외국인,FOREIGNER,FRGR,,,,3,1,0
외환망,FOREIGN CURRENCY EXCHANGE NETWORK(FOREX NETWORK),FXNET,,,,3,1,0
요주의,DANGEROUS,DGRS,,,,3,1,0
요청자,REQUESTER,RQSTR,,,,3,1,0
우선주,PREFERENCE SHARES,PRFSHR,,,,3,1,0
우편물,POSTAL MATTER ,PTMTR,,,,3,1,0
운용사,OPERATION FIRM,OPFIRM,투신펀드 등 모집된 투자자의 자금을 운용하는 회사,,,3,1,0
워런트,WARRANT,WARRANT,,,,3,1,0
원리금,PRINCIPAL & INTEREST,PRNIT,,,,3,1,0
원월물,FAR MONTH,FMTH,,,,3,1,0
월요일,MONDAY,MON,,,,3,1,0
위탁자,CONSIGNEE,CSGNE,,,,3,1,0
윈도우,WINDOW,WIN,공동평가구간(코펙스사용 증거금 산출 용어) 의미,,,3,1,0
유동성,LIQUID,LIQD,유동과 동의어,,,3,1,0
유동화,CIRCULARIZATION,CRCLR,,,,3,1,0
융자율,MONEY LOAN RATE,MLOAN_RT,,,,3,1,0
의결권,VOTING RIGHTS,VTRT,"의결권이란 주주가 주주총회에 참석하여 투표라는 절차를 통해 결의에 참여할 수 있는 권리를 말하며, 
주주는 의결권을 행사함으로써 경영에 참여하게 된다. 즉, 주주는 의결권이라는 권리를 통해 회사의 
주인으로서 경영에 참여하게 되는것이다.",,,3,1,0
의뢰인,ASK PERSON,ASKPSN,,,,3,1,0
의존도,DEPENDENCE LEVEL,DPLVL,,,,3,1,0
이동일,MOVEMENT DATE,MOVE_DT,,,,3,1,0
이론가,THEORETICAL PRICE ,THRPRC,,,,3,1,0
이메일,EMAIL,EMAIL,,,,3,1,0
이미지,IMAGE,IMG,"상, 영상, 화상, 개념, 관념 등의 표현",,,3,1,0
이벤트,EVENT,EVNT,,,,3,1,0
이사회,COUNCIL,CNCL,,,,3,1,0
이수관,MOVE IN AND OUT,MVIO,,,,3,1,0
이용료,UTILIZATION FEE,UTLFEE,,,,3,1,0
이용사,FIRM,FIRM,차세대서비스 이용회사,,,3,1,0
이자락,EX-INTEREST,XINTR,,,,3,1,0
이자율,INTEREST RATE,INTRAT,,,,3,1,0
이표락,EX-COUPON,XCPN,,,,3,1,0
인건비,LABOR COST,LBRCST,,,,3,1,0
인덱스,INDEX,IDX,,,,3,1,0
